Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
1/28/21 0:00,12 - 15 Years,29.26416355,0,0
1/28/21 0:00,16 - 17 Years,37.88463773,0.002,0
1/28/21 0:00,18 - 24 Years,47.45988363,0.028,0.006
1/28/21 0:00,25 - 39 Years,41.39949633,0.062,0.02
1/28/21 0:00,40 - 49 Years,41.19926493,0.073,0.022
1/28/21 0:00,50 - 64 Years,37.35948709,0.073,0.02
1/28/21 0:00,65 - 74 Years,26.80852313,0.124,0.011
1/28/21 0:00,75+ Years,33.3794162,0.202,0.011
1/29/21 0:00,<12 Years,17.35842901,0,0
1/29/21 0:00,12 - 15 Years,28.84815422,0,0
1/29/21 0:00,16 - 17 Years,37.31616144,0.002,0
1/29/21 0:00,18 - 24 Years,47.38566403,0.03,0.007
1/29/21 0:00,25 - 39 Years,41.63168881,0.064,0.022
1/29/21 0:00,40 - 49 Years,40.91864833,0.075,0.024
1/29/21 0:00,50 - 64 Years,36.96219306,0.076,0.023
1/29/21 0:00,65 - 74 Years,26.35427078,0.135,0.013
1/29/21 0:00,75+ Years,32.76105815,0.219,0.014
1/30/21 0:00,<12 Years,16.99491104,0,0
1/30/21 0:00,12 - 15 Years,28.32365786,0,0
1/30/21 0:00,16 - 17 Years,36.45138843,0.002,0
1/30/21 0:00,18 - 24 Years,46.37684486,0.031,0.008
1/30/21 0:00,25 - 39 Years,40.54819428,0.066,0.024
1/30/21 0:00,40 - 49 Years,39.85535235,0.078,0.026
1/30/21 0:00,50 - 64 Years,35.98280653,0.079,0.025
1/30/21 0:00,65 - 74 Years,25.64129394,0.146,0.014
1/30/21 0:00,75+ Years,31.98916222,0.236,0.017
1/31/21 0:00,<12 Years,16.68166684,0,0
1/31/21 0:00,12 - 15 Years,27.80770378,0,0
1/31/21 0:00,16 - 17 Years,35.82950983,0.002,0
1/31/21 0:00,18 - 24 Years,45.37417127,0.032,0.008
1/31/21 0:00,25 - 39 Years,39.77794851,0.068,0.025
1/31/21 0:00,40 - 49 Years,39.01704568,0.08,0.028
1/31/21 0:00,50 - 64 Years,35.1811807,0.082,0.026
1/31/21 0:00,65 - 74 Years,25.22606233,0.157,0.016
1/31/21 0:00,75+ Years,31.40165196,0.253,0.02
2/1/21 0:00,<12 Years,16.12002861,0,0
2/1/21 0:00,12 - 15 Years,26.840717,0,0
2/1/21 0:00,16 - 17 Years,34.4513855,0.003,0
2/1/21 0:00,18 - 24 Years,43.91057982,0.032,0.009
2/1/21 0:00,25 - 39 Years,38.35946356,0.069,0.026
2/1/21 0:00,40 - 49 Years,37.60227031,0.081,0.029
2/1/21 0:00,50 - 64 Years,33.84173226,0.083,0.027
2/1/21 0:00,65 - 74 Years,24.32731282,0.164,0.017
2/1/21 0:00,75+ Years,30.07099031,0.265,0.022
2/2/21 0:00,<12 Years,14.85723503,0,0
2/2/21 0:00,12 - 15 Years,24.48475451,0,0
