Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
11/07/2021 12:00:00 AM,65 - 74 Years,12.680893327157253,0.999,0.878
11/07/2021 12:00:00 AM,75+ Years,14.659011852058914,0.954,0.826
11/06/2021 12:00:00 AM,<12 Years,21.296143648829652,0.013,0.003
11/06/2021 12:00:00 AM,12 - 15 Years,21.006335625633017,0.576,0.481
11/06/2021 12:00:00 AM,16 - 17 Years,21.348868469488714,0.644,0.552
11/06/2021 12:00:00 AM,18 - 24 Years,20.96301650962352,0.669,0.56
11/06/2021 12:00:00 AM,25 - 39 Years,23.54727225830533,0.704,0.602
11/06/2021 12:00:00 AM,40 - 49 Years,21.806602737149923,0.786,0.687
11/06/2021 12:00:00 AM,50 - 64 Years,17.63054677629088,0.857,0.759
11/06/2021 12:00:00 AM,65 - 74 Years,12.649507077033178,0.999,0.878
11/06/2021 12:00:00 AM,75+ Years,14.572077160315871,0.954,0.826
11/05/2021 12:00:00 AM,<12 Years,21.04774962255784,0.008,0.003
11/05/2021 12:00:00 AM,12 - 15 Years,20.803883446247266,0.575,0.481
11/05/2021 12:00:00 AM,16 - 17 Years,20.93543117160464,0.643,0.552
11/05/2021 12:00:00 AM,18 - 24 Years,20.59900959296264,0.668,0.559
11/05/2021 12:00:00 AM,25 - 39 Years,23.301148233589192,0.703,0.601
11/05/2021 12:00:00 AM,40 - 49 Years,21.60145499424527,0.785,0.686
11/05/2021 12:00:00 AM,50 - 64 Years,17.584006618818602,0.857,0.759
11/05/2021 12:00:00 AM,65 - 74 Years,12.680045050126875,0.999,0.877
11/05/2021 12:00:00 AM,75+ Years,14.630267316885812,0.953,0.826
11/04/2021 12:00:00 AM,<12 Years,20.665193074311674,0.006,0.003
11/04/2021 12:00:00 AM,12 - 15 Years,20.391291030030732,0.574,0.48
11/04/2021 12:00:00 AM,16 - 17 Years,20.58056415758748,0.643,0.551
11/04/2021 12:00:00 AM,18 - 24 Years,20.039289866564616,0.667,0.558
11/04/2021 12:00:00 AM,25 - 39 Years,22.95940312551421,0.702,0.6
11/04/2021 12:00:00 AM,40 - 49 Years,21.32438153146213,0.784,0.685
11/04/2021 12:00:00 AM,50 - 64 Years,17.359932787476463,0.855,0.758
11/04/2021 12:00:00 AM,65 - 74 Years,12.61684841136353,0.999,0.877
11/04/2021 12:00:00 AM,75+ Years,14.534218504234223,0.951,0.825
11/03/2021 12:00:00 AM,<12 Years,20.641692322125476,0.005,0.003
11/03/2021 12:00:00 AM,12 - 15 Years,20.570679037081398,0.573,0.479
11/03/2021 12:00:00 AM,16 - 17 Years,20.732157833478308,0.642,0.55
11/03/2021 12:00:00 AM,18 - 24 Years,20.07096319567666,0.666,0.558
11/03/2021 12:00:00 AM,25 - 39 Years,23.23001290226043,0.701,0.6
11/03/2021 12:00:00 AM,40 - 49 Years,21.636886383347974,0.783,0.685
11/03/2021 12:00:00 AM,50 - 64 Years,17.813529053962373,0.854,0.757
11/03/2021 12:00:00 AM,65 - 74 Years,13.098669764619626,0.999,0.876
11/03/2021 12:00:00 AM,75+ Years,15.313125298802948,0.949,0.825
11/02/2021 12:00:00 AM,<12 Years,19.97920909277539,0.004,0.003
11/02/2021 12:00:00 AM,12 - 15 Years,19.96075981310913,0.572,0.478
11/02/2021 12:00:00 AM,16 - 17 Years,20.148177650217058,0.642,0.55
11/02/2021 12:00:00 AM,18 - 24 Years,19.257856836382224,0.665,0.557
11/02/2021 12:00:00 AM,25 - 39 Years,22.481930960927677,0.7,0.599
11/02/2021 12:00:00 AM,40 - 49 Years,20.98034274327488,0.782,0.684
11/02/2021 12:00:00 AM,50 - 64 Years,17.386267705851022,0.853,0.757
11/02/2021 12:00:00 AM,65 - 74 Years,12.865393581265,0.999,0.875
11/02/2021 12:00:00 AM,75+ Years,14.973799566515584,0.948,0.824
11/01/2021 12:00:00 AM,<12 Years,20.21867878277396,0.004,0.003
11/01/2021 12:00:00 AM,12 - 15 Years,20.508320348916165,0.572,0.478
11/01/2021 12:00:00 AM,16 - 17 Years,20.535775116983377,0.641,0.549
11/01/2021 12:00:00 AM,18 - 24 Years,19.707901751526588,0.665,0.556
11/01/2021 12:00:00 AM,25 - 39 Years,23.110539319079184,0.699,0.598
11/01/2021 12:00:00 AM,40 - 49 Years,21.71483543937392,0.781,0.683
11/01/2021 12:00:00 AM,50 - 64 Years,18.077105262866347,0.852,0.756
11/01/2021 12:00:00 AM,65 - 74 Years,13.367997721765416,0.999,0.875
11/01/2021 12:00:00 AM,75+ Years,15.680494480039684,0.946,0.823
10/31/2021 12:00:00 AM,<12 Years,19.806969402701874,0.004,0.003
10/31/2021 12:00:00 AM,12 - 15 Years,20.28792936882535,0.571,0.477
10/31/2021 12:00:00 AM,16 - 17 Years,20.425525170880956,0.641,0.549
10/31/2021 12:00:00 AM,18 - 24 Years,19.37178627393453,0.664,0.556
10/31/2021 12:00:00 AM,25 - 39 Years,22.800245737318704,0.698,0.597
10/31/2021 12:00:00 AM,40 - 49 Years,21.51571103261673,0.78,0.683
10/31/2021 12:00:00 AM,50 - 64 Years,17.909787721124548,0.851,0.756
10/31/2021 12:00:00 AM,65 - 74 Years,13.35824253591604,0.999,0.874
10/31/2021 12:00:00 AM,75+ Years,15.685402083605823,0.944,0.823
10/30/2021 12:00:00 AM,<12 Years,19.604981925050907,0.004,0.003
10/30/2021 12:00:00 AM,12 - 15 Years,20.18627616482997,0.571,0.477
